출처: 시카고선물거래소(CBO).
단위 : 달러/톤
"date","wheat","corn","soybeans"
"20070401","0","0","0"
"20070331","0","0","0"
"20070330","160","147","279"
"20070329","169","155","285"
"20070328","167","152","283"
"20070327","166","154","278"
"20070326","168","153","278"
"20070325","0","0","0"
"20070324","0","0","0"
"20070323","169","158","282"
"20070322","171","161","283"
"20070321","171","161","281"
"20070320","170","159","280"
"20070319","167","156","279"
"20070318","0","0","0"
"20070317","0","0","0"
"20070316","169","157","276"
"20070315","167","156","275"
"20070314","163","153","270"
"20070313","167","156","273"
"20070312","169","157","276"
"20070311","0","0","0"
"20070310","0","0","0"
"20070309","171","160","274"
"20070308","170","162","273"
"20070307","171","163","272"
"20070306","168","162","269"
"20070305","171","164","270"
"20070304","0","0","0"
"20070303","0","0","0"
"20070302","168","161","271"
"20070301","171","164","274"
"20070228","174","167","284"
"20070227","172","161","280"
"20070226","177","167","286"
"20070225","0","0","0"
"20070224","0","0","0"
"20070223","177","169","285"
"20070222","179","171","287"
"20070221","174","167","287"
"20070220","170","163","283"
"20070219","0","0","0"
"20070218","0","0","0"
"20070217","0","0","0"
"20070216","171","164","281"
"20070215","166","160","278"
"20070214","165","160","275"
"20070213","168","161","277"
"20070212","167","159","273"
"20070211","0","0","0"
"20070210","0","0","0"
"20070209","169","159","275"
"20070208","167","157","273"
"20070207","166","154","272"
"20070206","165","156","271"
"20070205","168","158","271"
"20070204","0","0","0"
"20070203","0","0","0"
"20070202","169","158","270"
"20070201","169","156","265"
"20070131","171","159","264"
"20070130","168","159","264"
"20070129","167","157","260"
"20070128","0","0","0"
"20070127","0","0","0"
"20070126","170","159","261"
"20070125","172","160","262"
"20070124","171","157","262"
"20070123","176","161","267"
"20070122","170","159","263"
"20070121","0","0","0"
"20070120","0","0","0"
"20070119","171","160","263"
"20070118","173","162","263"
"20070117","175","160","265"
"20070116","170","158","260"
"20070115","0","0","0"
"20070114","0","0","0"
"20070113","0","0","0"
"20070112","176","156","259"
"20070111","167","148","243"
"20070110","165","141","240"
"20070109","166","139","240"
"20070108","170","143","244"
"20070107","0","0","0"
"20070106","0","0","0"
"20070105","172","144","245"
"20070104","171","142","243"
"20070103","175","145","245"
"20070102","184","153","251"
"20070101","0","0","0"
"20061231","0","0","0"
"20061230","0","0","0"
"20061229","184","153","251"
"20061228","185","152","248"
"20061227","186","152","246"
"20061226","189","152","246"
"20061225","0","0","0"
"20061224","0","0","0"
"20061223","0","0","0"
"20061222","188","151","242"
"20061221","184","148","238"
"20061220","181","146","238"
"20061219","180","146","240"
"20061218","179","143","238"
"20061217","0","0","0"
"20061216","0","0","0"
"20061215","181","145","241"
"20061214","175","141","243"
"20061213","173","139","242"
"20061212","170","141","243"
"20061211","174","139","244"
"20061210","0","0","0"
"20061209","0","0","0"
"20061208","172","139","241"
"20061207","175","141","243"
"20061206","174","138","240"
"20061205","182","144","244"
"20061204","183","142","242"
"20061203","0","0","0"
"20061202","0","0","0"
"20061201","183","147","248"
"20061130","184","148","251"
"20061129","180","145","250"
"20061128","179","145","252"
"20061127","180","146","252"
"20061126","0","0","0"
"20061125","0","0","0"
"20061124","183","145","251"
"20061123","0","0","0"
"20061122","178","142","247"
"20061121","176","142","247"
"20061120","174","141","245"
"20061119","0","0","0"
"20061118","0","0","0"
"20061117","174","139","242"
"20061116","172","138","241"
"20061115","176","141","243"
"20061114","178","140","241"
"20061113","175","134","237"
"20061112","0","0","0"
"20061111","0","0","0"
"20061110","176","135","239"
"20061109","179","137","241"
"20061108","185","140","244"
"20061107","182","138","240"
"20061106","182","135","238"
"20061105","0","0","0"
"20061104","0","0","0"
"20061103","180","134","238"
"20061102","180","135","238"
"20061101","179","131","236"
"20061031","177","126","231"
"20061030","184","129","235"
"20061029","0","0","0"
"20061028","0","0","0"
"20061027","186","130","233"
"20061026","186","128","230"
"20061025","189","128","228"
"20061024","191","127","229"
"20061023","189","125","226"
"20061022","0","0","0"
"20061021","0","0","0"
"20061020","185","123","222"
"20061019","188","124","223"
"20061018","188","124","222"
"20061017","195","126","220"
"20061016","199","124","216"
"20061015","0","0","0"
"20061014","0","0","0"
"20061013","193","123","217"
"20061012","189","117","213"
"20061011","195","111","206"
"20061010","184","108","205"
"20061009","181","113","211"
"20061008","0","0","0"
"20061007","0","0","0"
"20061006","170","106","207"
"20061005","170","106","207"
"20061004","170","107","204"
"20061003","161","103","199"
"20061002","163","105","200"
"20061001","0","0","0"
"20060930","0","0","0"
"20060929","162","103","201"
"20060928","163","104","203"
"20060927","155","99","199"
"20060926","155","101","200"
"20060925","152","100","200"
"20060924","0","0","0"
"20060923","0","0","0"
"20060922","153","100","201"
"20060921","154","101","205"
"20060920","149","98","201"
"20060919","150","97","199"
"20060918","145","97","203"
"20060917","0","0","0"
"20060916","0","0","0"
"20060915","144","95","202"
"20060914","138","87","195"
"20060913","140","88","194"
"20060912","142","87","193"
"20060911","146","90","195"
"20060910","0","0","0"
"20060909","0","0","0"
"20060908","146","91","197"
"20060907","148","90","197"
"20060906","146","89","196"
"20060905","148","90","198"
"20060904","0","0","0"
"20060903","0","0","0"
"20060902","0","0","0"
"20060901","147","90","197"
"20060831","148","91","199"
"20060830","146","89","199"
"20060829","139","87","197"
"20060828","141","88","197"
"20060827","0","0","0"
"20060826","0","0","0"
"20060825","139","88","199"
"20060824","137","89","202"
"20060823","134","87","202"
"20060822","132","86","201"
"20060821","134","87","201"
"20060820","0","0","0"
"20060819","0","0","0"
"20060818","133","86","200"
"20060817","133","86","202"
"20060816","136","87","202"
"20060815","138","87","204"
"20060814","137","87","202"
"20060813","0","0","0"
"20060812","0","0","0"
"20060811","137","88","202"
"20060810","142","93","204"
"20060809","142","94","206"
"20060808","141","92","204"
"20060807","144","94","206"
"20060806","0","0","0"
"20060805","0","0","0"
"20060804","145","96","212"
"20060803","145","96","211"
"20060802","147","97","213"
"20060801","144","94","210"
"20060731","146","94","212"
"20060730","0","0","0"
"20060729","0","0","0"
"20060728","142","93","211"
"20060727","142","93","210"
"20060726","140","92","213"
"20060725","144","94","215"
"20060724","147","94","214"
"20060723","0","0","0"
"20060722","0","0","0"
"20060721","149","93","212"
"20060720","149","95","214"
"20060719","144","96","215"
"20060718","146","97","216"
"20060717","144","99","216"
"20060716","0","0","0"
"20060715","0","0","0"
"20060714","134","99","221"
"20060713","138","99","219"
"20060712","143","102","221"
"20060711","146","99","223"
"20060710","140","97","221"
"20060709","0","0","0"
"20060708","0","0","0"
"20060707","140","94","221"
"20060706","143","96","223"
"20060705","142","94","218"
"20060704","0","0","0"
"20060703","0","0","0"
"20060702","0","0","0"
"20060701","0","0","0"
"20060630","136","92","218"
"20060629","137","89","213"
"20060628","136","88","212"
"20060627","138","88","212"
"20060626","135","87","209"
"20060625","0","0","0"
"20060624","0","0","0"
"20060623","133","89","213"
"20060622","134","90","214"
"20060621","136","91","215"
"20060620","134","90","215"
"20060619","131","90","214"
"20060618","0","0","0"
"20060617","0","0","0"
"20060616","131","92","220"
"20060615","132","91","217"
"20060614","132","93","216"
"20060613","135","95","218"
"20060612","0","0","0"
"20060611","0","0","0"
"20060610","0","0","0"
"20060609","136","95","215"
"20060608","140","96","215"
"20060607","142","98","219"
"20060606","141","97","218"
"20060605","146","99","221"
"20060604","0","0","0"
"20060603","0","0","0"
"20060602","148","102","223"
"20060601","144","100","215"
"20060531","144","98","212"
"20060530","151","100","214"
"20060529","0","0","0"
"20060528","0","0","0"
"20060527","0","0","0"
"20060526","152","100","214"
"20060525","150","99","214"
"20060524","151","98","214"
"20060523","154","99","215"
"20060522","156","100","214"
"20060521","0","0","0"
"20060520","0","0","0"
"20060519","152","99","215"
"20060518","153","102","219"
"20060517","155","103","221"
"20060516","148","101","221"
"20060515","146","102","222"
"20060514","0","0","0"
"20060513","0","0","0"
"20060512","144","97","220"
"20060511","140","93","221"
"20060510","138","90","217"
"20060509","137","89","217"
"20060508","133","89","215"
"20060507","0","0","0"
"20060506","0","0","0"
"20060505","132","90","218"
"20060504","129","90","217"
"20060503","130","91","217"
"20060502","130","91","216"
"20060501","129","93","217"
"20060430","0","0","0"
"20060429","0","0","0"
"20060428","127","93","215"
"20060427","125","91","211"
"20060426","128","91","211"
"20060425","128","90","212"
"20060424","128","91","211"
"20060423","0","0","0"
"20060422","0","0","0"
"20060421","129","93","209"
"20060420","129","92","209"
"20060419","130","93","210"
"20060418","130","94","211"
"20060417","128","93","209"
"20060416","0","0","0"
"20060415","0","0","0"
"20060414","0","0","0"
"20060413","131","93","206"
"20060412","132","93","205"
"20060411","135","95","206"
"20060410","132","94","204"
"20060409","0","0","0"
"20060408","0","0","0"
"20060407","129","95","204"
"20060406","129","95","207"
"20060405","127","93","206"
"20060404","125","92","205"
"20060403","125","93","207"
"20060402","0","0","0"
"20060401","0","0","0"
"20060331","127","92","209"
"20060330","126","89","215"
"20060329","125","88","214"
"20060328","125","87","213"
"20060327","124","87","212"
"20060326","0","0","0"
"20060325","0","0","0"
"20060324","125","86","210"
"20060323","126","86","211"
"20060322","128","87","212"
"20060321","129","87","211"
"20060320","128","85","210"
"20060319","0","0","0"
"20060318","0","0","0"
"20060317","131","87","211"
"20060316","129","88","211"
"20060315","133","90","214"
"20060314","129","86","211"
"20060313","132","86","210"
"20060312","0","0","0"
"20060311","0","0","0"
"20060310","137","88","212"
"20060309","136","87","211"
"20060308","138","86","210"
"20060307","136","87","212"
"20060306","135","87","215"
"20060305","0","0","0"
"20060304","0","0","0"
"20060303","137","90","217"
"20060302","135","89","217"
"20060301","133","88","212"
"20060228","136","89","213"
"20060227","137","89","212"
"20060226","0","0","0"
"20060225","0","0","0"
"20060224","135","89","212"
"20060223","134","87","210"
"20060222","134","87","210"
"20060221","136","88","215"
"20060220","0","0","0"
"20060219","0","0","0"
"20060218","0","0","0"
"20060217","135","89","220"
"20060216","131","87","217"
"20060215","129","87","215"
"20060214","127","86","214"
"20060213","127","86","214"
"20060212","0","0","0"
"20060211","0","0","0"
"20060210","130","87","213"
"20060209","133","88","215"
"20060208","131","87","212"
"20060207","129","85","210"
"20060206","130","87","215"
"20060205","0","0","0"
"20060204","0","0","0"
"20060203","130","88","218"
"20060202","127","86","214"
"20060201","124","85","212"
"20060131","126","86","218"
"20060130","126","85","220"
"20060129","0","0","0"
"20060128","0","0","0"
"20060127","126","86","216"
"20060126","126","85","210"
"20060125","125","85","208"
"20060124","122","83","209"
"20060123","119","81","211"
"20060122","0","0","0"
"20060121","0","0","0"
"20060120","119","80","208"
"20060119","119","80","207"
"20060118","118","81","207"
"20060117","120","82","209"
"20060116","0","0","0"
"20060115","0","0","0"
"20060114","0","0","0"
"20060113","123","84","207"
"20060112","122","83","206"
"20060111","121","84","211"
"20060110","120","83","212"
"20060109","119","83","214"
"20060108","0","0","0"
"20060107","0","0","0"
"20060106","121","84","220"
"20060105","124","84","223"
"20060104","127","85","228"
"20060103","127","86","226"
"20060102","0","0","0"
"20060101","0","0","0"
"20051231","0","0","0"
"20051230","124","84","221"
"20051229","123","83","219"
"20051228","126","85","224"
"20051227","124","84","224"
"20051226","0","0","0"
"20051225","0","0","0"
"20051224","0","0","0"
"20051223","122","84","225"
"20051222","121","83","225"
"20051221","120","82","222"
"20051220","120","82","222"
"20051219","118","82","223"
"20051218","0","0","0"
"20051217","0","0","0"
"20051216","117","81","217"
"20051215","117","80","215"
"20051214","113","76","217"
"20051213","111","76","219"
"20051212","110","76","214"
"20051211","0","0","0"
"20051210","0","0","0"
"20051209","107","74","208"
"20051208","108","74","208"
"20051207","109","73","205"
"20051206","110","75","207"
"20051205","111","76","210"
"20051204","0","0","0"
"20051203","0","0","0"
"20051202","111","74","206"
"20051201","112","74","205"
"20051130","111","73","205"
"20051129","110","73","203"
"20051128","109","73","205"
"20051127","0","0","0"
"20051126","0","0","0"
"20051125","109","74","203"
"20051124","0","0","0"
"20051123","109","75","206"
"20051122","109","75","210"
"20051121","109","75","210"
"20051120","0","0","0"
"20051119","0","0","0"
"20051118","110","75","209"
"20051117","111","75","212"
"20051116","112","75","211"
"20051115","112","77","217"
"20051114","114","77","218"
"20051113","0","0","0"
"20051112","0","0","0"
"20051111","114","76","217"
